productUrl,pdfUrl,filename
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-ptz-cameras-2/pl-7375hp-33","https://www.plexonics.com/images/DATASHEETS/2022/PL-7375HP-33.pdf","PL-7375HP-33.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-ptz-cameras-2/pl-7875h-r","https://www.plexonics.com/images/DATASHEETS/Camera/PL-7875H-R-Rev11f.pdf","PL-7875H-R-Rev11f.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/network-video-recorder/pl-7216fnvr","https://www.plexonics.com/images/DATASHEETS/PL-7216FNVR-maxvalue-nvr-datasheet.pdf","PL-7216FNVR-maxvalue-nvr-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/network-video-recorder/pl-7216envr-pdf","https://www.plexonics.com/images/DATASHEETS/2023/Camera/PL-7216ENVR.pdf","PL-7216ENVR.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras/pl-7273rvps","https://www.plexonics.com/images/DATASHEETS/2023/PL-7273RVPS-_Rev111_.pdf","PL-7273RVPS-_Rev111_.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras/pl-7273rpl","https://www.plexonics.com/images/DATASHEETS/2022/PL-7273RPL-Rev17f.pdf","PL-7273RPL-Rev17f.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras-2/pl-7573rvp","https://www.plexonics.com/images/DATASHEETS/2022/PL-7573RVP-Rev14e.pdf","PL-7573RVP-Rev14e.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras-2/pl-7873ervp","https://www.plexonics.com/images/DATASHEETS/2023/Camera/PL-7873ERVP-Rev113f.pdf","PL-7873ERVP-Rev113f.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras-2/pl-7273rvph","https://www.plexonics.com/images/DATASHEETS/2022/PL-7273RVPH-Rev19.pdf","PL-7273RVPH-Rev19.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras-3/pl-7573rvp-b","https://www.plexonics.com/images/DATASHEETS/2023/Camera/PL-7573RVP-B-Rev18f1.pdf","PL-7573RVP-B-Rev18f1.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras-3/pl-7873ervp-b","https://www.plexonics.com/images/DATASHEETS/2023/Camera/PL-7873ERVP-B-Rev14_f1.pdf","PL-7873ERVP-B-Rev14_f1.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/maxvalue-series/outdoor-bullet-cameras-3/pl-7273rvp-b2","https://www.plexonics.com/images/DATASHEETS/2022/PL-7273RVP-B2-Rev11.pdf","PL-7273RVP-B2-Rev11.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/network-joystick/pl-7js13u","https://www.plexonics.com/images/DATASHEETS/PL-7JS13U-datasheet.pdf","PL-7JS13U-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/network-joystick/pl-7js13n","https://www.plexonics.com/images/DATASHEETS/PL-7JS13N-datasheet.pdf","PL-7JS13N-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/cameras-lens/pl-7273rvp-b12-lens","https://www.plexonics.com/images/DATASHEETS/PL-7273RVP-B12-Lens-datasheet.pdf","PL-7273RVP-B12-Lens-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/cameras-lens/pl-7273rvp-b50","https://www.plexonics.com/images/DATASHEETS/PL-7273RVP-B50-datasheet.pdf","PL-7273RVP-B50-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/camera-housing/pl-7273rvp-boh1","https://www.plexonics.com/images/DATASHEETS/PL-7273RVP-BOH1-datasheet.pdf","PL-7273RVP-BOH1-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/camera-housing-2/pl-7js13u","https://www.plexonics.com/images/DATASHEETS/Accessories/PL-07MIC-1A-Rev11.pdf","PL-07MIC-1A-Rev11.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/ir-illuminator/pl-707ir-series","https://www.plexonics.com/images/DATASHEETS/PL-707IR-series-iri-datasheet.pdf","PL-707IR-series-iri-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-surveillance/cameras-accessories/ir-illuminator/pl-707irxxx-se","https://www.plexonics.com/images/DATASHEETS/PL-707IRXXX-SE-datasheet.pdf","PL-707IRXXX-SE-datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/unmanaged-industrial-switches/pl-2000gi-din-rail","https://www.plexonics.com/images/DATASHEETS/PL-2000GI Series - Datasheet.pdf","PL-2000GI Series - Datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2400mfi-din-rail","https://www.plexonics.com/images/DATASHEETS/PL-2400MFI-Series-Datasheet.pdf","PL-2400MFI-Series-Datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2400mgi-din-rail","https://www.plexonics.com/images/DATASHEETS/2024/Switch/PL-2400MGI_Din_Rail_Series-Rev2208.pdf","PL-2400MGI_Din_Rail_Series-Rev2208.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2412mgie-8p-industrial-grade-poe-managed-switch","https://www.plexonics.com/images/DATASHEETS/2023/Switch/PL-2412MGIE-8P-_Rev16f_.pdf","PL-2412MGIE-8P-_Rev16f_.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2414mgi-10p","https://www.plexonics.com/images/DATASHEETS/2024/Switch/PL-2414MGI-10P-Rev120124.pdf","PL-2414MGI-10P-Rev120124.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2400mgit-din-rail","https://www.plexonics.com/images/DATASHEETS/PL-2400MGIT-Din-Rail-Series-Datasheet.pdf","PL-2400MGIT-Din-Rail-Series-Datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2400mgitf-din-rail","https://www.plexonics.com/images/DATASHEETS/PL-2400MGITF-Din-Rail-Series-Datasheet.pdf","PL-2400MGITF-Din-Rail-Series-Datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2400mgit-rack","https://www.plexonics.com/images/DATASHEETS/PL-2400MGIT-Rack-Series-Datasheet.pdf","PL-2400MGIT-Rack-Series-Datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/industrial-grade-gigabit-managed-switch","https://www.plexonics.com/images/DATASHEETS/PL-IGGSwitch-is-l2ms-datasheet.pdf","PL-IGGSwitch-is-l2ms-datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/l2-managed-industrial-switches/pl-2428mgi","https://www.plexonics.com/images/DATASHEETS/PL-2428MGI-is-l2ms-datasheet.pdf","PL-2428MGI-is-l2ms-datasheet.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/industrial-power-supply/pl-20pai-120w","https://www.plexonics.com/images/DATASHEETS/2021September/Switch/PL-20PAI-120W.pdf","PL-20PAI-120W.pdf"
"https://www.plexonics.com/index.php/products/industrial-networking/industrial-switches/industrial-power-supply/pl-20pai-240w","https://www.plexonics.com/images/DATASHEETS/2021September/Switch/PL-20PAI-240W.pdf","PL-20PAI-240W.pdf"
"https://www.plexonics.com/index.php/products/networking-pa-system/paging-devices/pl-4762am","https://www.plexonics.com/images/DATASHEETS/PL-4762AM-npas-pd-datasheet.pdf","PL-4762AM-npas-pd-datasheet.pdf"
"https://www.plexonics.com/index.php/products/networking-pa-system/emergency-call-box/pl-4713ecb","https://www.plexonics.com/images/DATASHEETS/PL-4713ECB-npas-ecb-datasheet.pdf","PL-4713ECB-npas-ecb-datasheet.pdf"
"https://www.plexonics.com/index.php/products/networking-pa-system/emergency-call-box/pl-4703ecb","https://www.plexonics.com/images/DATASHEETS/PL-4703ECB-npas-datasheet.pdf","PL-4703ECB-npas-datasheet.pdf"
"https://www.plexonics.com/index.php/products/networking-pa-system/emergency-call-box/pl-4704ecb","https://www.plexonics.com/images/DATASHEETS/PL-4704ECB-npas-datasheet.pdf","PL-4704ECB-npas-datasheet.pdf"
"https://www.plexonics.com/index.php/products/networking-pa-system/ip-pa-server/pl-cmpacs","https://www.plexonics.com/images/DATASHEETS/PL-CMPACS-npas-ips-datasheet.pdf","PL-CMPACS-npas-ips-datasheet.pdf"
"https://www.plexonics.com/index.php/products/networking-pa-system/outdoor-ip-column-speaker/pl-4782am","https://www.plexonics.com/images/DATASHEETS/PL-4782AM-npas-oipcs-datasheet .pdf","PL-4782AM-npas-oipcs-datasheet .pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/surveillance-servers/pl-6416-sr-r","https://www.plexonics.com/images/DATASHEETS/PL-6416-SR-R-datasheet.pdf","PL-6416-SR-R-datasheet.pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/network-attached-storage/pl-6204-nsr-s","https://www.plexonics.com/images/DATASHEETS/PL-6204-NSR-S-datasheet.pdf","PL-6204-NSR-S-datasheet.pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/network-attached-storage/pl-6216d-insr-r","https://www.plexonics.com/images/DATASHEETS/PL-6216D-INSR-R-Series-NAS-Datasheet.pdf","PL-6216D-INSR-R-Series-NAS-Datasheet.pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/network-attached-storage/pl-6216d-fnsr-r","https://www.plexonics.com/images/DATASHEETS/PL-6216D-FNSR-R-datasheet.pdf","PL-6216D-FNSR-R-datasheet.pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/network-attached-storage/pl-6208d-nsr-r-nvr","https://www.plexonics.com/images/DATASHEETS/PL-6208D-NSR-R-NVR-datasheet.pdf","PL-6208D-NSR-R-NVR-datasheet.pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/network-attached-storage/pl-6316d-jbod-r","https://www.plexonics.com/images/DATASHEETS/PL-6316D-JBOD-R-datasheet.pdf","PL-6316D-JBOD-R-datasheet.pdf"
"https://www.plexonics.com/index.php/products/servers-and-storage/local-processing-units/pl-6011isr-q370","https://www.plexonics.com/images/DATASHEETS/PL-6011ISR-Q370-s&amp;s-lpu-datasheet.pdf","PL-6011ISR-Q370-s&amp;s-lpu-datasheet.pdf"
"https://www.plexonics.com/index.php/products/enterprise-software/video-management-software/pl-avms","https://www.plexonics.com/images/DATASHEETS/PL-AVMS-datasheet.pdf","PL-AVMS-datasheet.pdf"
